filename	factorName	cellLine	pos	whm.	whm..1	delta	height	height_norm	avg	bgr	sig_to_noise
CTBP2-human_H1-hESC_ENCFF000WTC-flat80-peaklist.text	CTBP2	H1-hESC	599	533	673	140	13.8580685619	13.120819398	11.2835159752	5.60639632107	3.00825907079
CTBP2-human_H1-hESC_ENCFF000WTC-flat80-peaklist.text	CTBP2	H1-hESC	769	738	828	90	7.53699832776	6.79974916388	6.19976616193	2.49017558528	1.40466721849
CTCF-human_A549_ENCFF037DQK-flat80-peaklist.text	CTCF	A549	125	30	271	241	6.34281262174	5.58519023503	4.04926375345	0.553239838982	3.86686190401
CTCF-human_A549_ENCFF037DQK-flat80-peaklist.text	CTCF	A549	747	625	807	182	3.63563173614	2.87800934944	2.82361030396	1.01694585119	1.75590948731
CTCF-human_A549_ENCFF037DQK-flat80-peaklist.text	CTCF	A549	976	941	1011	70	1.93195688872	1.17433450201	1.1702870123	0.0406440721984	1.57545035034
CTCF-human_A549_ENCFF037DQK-flat80-peaklist.text	CTCF	A549	5890	5860	5909	49	1.97558758603	1.21796519932	1.43752759382	0.136021295936	1.48970845399
CTCF-human_A549_ENCFF868ENW-flat80-peaklist.text	CTCF	A549	125	31	242	211	7.09401802193	6.85303224406	4.89158420101	0.860221474324	3.63090388604
CTCF-human_A549_ENCFF868ENW-flat80-peaklist.text	CTCF	A549	735	615	804	189	4.87449788297	4.63351210509	3.63262575068	1.26153512105	2.50585492236
CTCF-human_A549_ENCFF868ENW-flat80-peaklist.text	CTCF	A549	5880	5840	5908	68	3.23895342525	2.99796764738	2.23484837757	0.376506351102	1.89690370207
CTCF-human_A549_ENCFF905MLU-flat80-peaklist.text	CTCF	A549	127	34	265	231	7.61400189215	6.70737937559	5.04625974619	1.09785950804	5.30203581367
CTCF-human_A549_ENCFF905MLU-flat80-peaklist.text	CTCF	A549	516	488	549	61	4.50248344371	3.59586092715	3.8967997528	2.71830652791	1.35016521892
CTCF-human_A549_ENCFF905MLU-flat80-peaklist.text	CTCF	A549	752	634	803	169	5.59212393567	4.68550141911	4.37722049085	1.49249053926	2.73830547923
CTCF-human_A549_ENCFF905MLU-flat80-peaklist.text	CTCF	A549	976	942	1014	72	2.38398770104	1.47736518448	1.73221575666	0.5131859035	1.60144499469
CTCF-human_A549_ENCFF905MLU-flat80-peaklist.text	CTCF	A549	3980	3900	4061	161	2.14581362346	1.23919110691	1.35468350328	0.044169820246	1.35432661559
CTCF-human_A549_ENCFF905MLU-flat80-peaklist.text	CTCF	A549	5880	5776	5912	136	4.15669347209	3.25007095553	2.2037848131	0.00804162724692	3.26491822716
CTCF-human_A549_ENCFF970EQP-flat80-peaklist.text	CTCF	A549	132	33	265	232	7.39845474614	7.03221192053	4.43970809766	0.781070640177	6.05704550633
CTCF-human_A549_ENCFF970EQP-flat80-peaklist.text	CTCF	A549	523	386	591	205	3.98300220751	3.6167593819	2.94158736792	1.69481236203	2.26862362835
CTCF-human_A549_ENCFF970EQP-flat80-peaklist.text	CTCF	A549	749	614	792	178	4.24569536424	3.87945253863	3.29041091667	1.21749448124	2.90793975694
CTCF-human_A549_ENCFF970EQP-flat80-peaklist.text	CTCF	A549	978	948	1037	89	2.19812362031	1.8318807947	1.39819107187	0.2396799117	1.97346204492
CTCF-human_A549_ENCFF970EQP-flat80-peaklist.text	CTCF	A549	3970	3887	4037	150	1.86158940397	1.49534657837	1.013497946	-0.120529801325	2.04057251308
CTCF-human_A549_ENCFF970EQP-flat80-peaklist.text	CTCF	A549	5886	5839	5911	72	2.51247240618	2.14622958057	1.55607971212	0.0201986754967	2.56782361322
CTCF-human_bipolar_neuron_ENCFF225QQB-flat80-peaklist.text	CTCF	bipolar_neuron	551	480	612	132	1.37905419544	1.02915254237	0.898110782292	-0.0283008997698	1.79758002984
CTCF-human_bipolar_neuron_ENCFF231COD-flat80-peaklist.text	CTCF	bipolar_neuron	5691	5517	5848	331	1.33962703612	1.06737152131	0.866004748995	0.0694536274569	3.07977677032
CTCF-human_brain_microvascular_endothelial_cell_ENCFF241JIQ-flat80-peaklist.text	CTCF	brain_microvascular_endothelial_cell	553	479	587	108	2.6273923445	1.77620813397	1.91733007456	0.944463431306	1.41248967181
CTCF-human_brain_microvascular_endothelial_cell_ENCFF442FIX-flat80-peaklist.text	CTCF	brain_microvascular_endothelial_cell	554	480	674	194	2.8545796309	1.90435406699	1.83966559756	0.750811688312	1.47906769176
CTCF-human_bronchial_epithelial_cell_ENCFF005SIQ-flat80-peaklist.text	CTCF	bronchial_epithelial_cell	150	26	207	181	2.79966044143	2.45511460102	1.69490568854	0.315152801358	2.13521268272
CTCF-human_bronchial_epithelial_cell_ENCFF005SIQ-flat80-peaklist.text	CTCF	bronchial_epithelial_cell	564	379	684	305	3.30602716469	2.96148132428	1.60531725424	-0.110356536503	2.74472700968
CTCF-human_bronchial_epithelial_cell_ENCFF604UYQ-flat80-peaklist.text	CTCF	bronchial_epithelial_cell	136	97	217	120	3.04425144748	2.7375	1.83253183766	0.316583953681	2.34428009971
CTCF-human_bronchial_epithelial_cell_ENCFF604UYQ-flat80-peaklist.text	CTCF	bronchial_epithelial_cell	563	429	713	284	2.82671629446	2.51996484698	1.6466726162	-0.0677212572374	2.00762981452
CTCF-human_bronchial_epithelial_cell_ENCFF813KUX-flat80-peaklist.text	CTCF	bronchial_epithelial_cell	141	72	235	163	3.11827956989	2.7556402737	2.06003981594	0.425953079179	1.38711003313
CTCF-human_bronchial_epithelial_cell_ENCFF813KUX-flat80-peaklist.text	CTCF	bronchial_epithelial_cell	503	363	794	431	3.28616813294	2.92352883675	1.7481298197	-0.0738025415445	1.73811459471
CTCF-human_bronchial_epithelial_cell_ENCFF902AMP-flat80-peaklist.text	CTCF	bronchial_epithelial_cell	153	72	233	161	3.06769305963	2.72470674487	2.05637467869	0.524926686217	1.64188902207
CTCF-human_bronchial_epithelial_cell_ENCFF902AMP-flat80-peaklist.text	CTCF	bronchial_epithelial_cell	564	379	715	336	3.5628054741	3.21981915934	1.93203355465	0.0260263929619	2.29562437552
CTCF-human_bronchial_epithelial_cell_ENCFF902AMP-flat80-peaklist.text	CTCF	bronchial_epithelial_cell	1667	1635	1687	52	1.43572825024	1.09274193548	0.924440694222	-0.16568914956	1.32480514394
CTCF-human_Caco-2_ENCFF137JYO-flat80-peaklist.text	CTCF	Caco-2	557	446	616	170	2.14941520468	1.64878947368	1.12721578149	-0.181871345029	1.49017292046
CTCF-human_Caco-2_ENCFF252BQZ-flat80-peaklist.text	CTCF	Caco-2	555	446	622	176	1.92083842084	1.41360500611	1.03643573418	-0.0735144485144	1.52326062864
CTCF-human_choroid_plexus_epithelial_cell_ENCFF129XMW-flat80-peaklist.text	CTCF	choroid_plexus_epithelial_cell	584	528	612	84	2.70408163265	1.30503401361	2.09271708683	1.20578231293	1.31397522901
CTCF-human_DND-41_ENCFF943JUG-flat80-peaklist.text	CTCF	DND-41	562	445	770	325	1.35181982872	1.12175230567	0.810935820259	0.119894598155	1.32167854346
CTCF-human_epithelial_cell_of_esophagus_ENCFF606FRT-flat80-peaklist.text	CTCF	epithelial_cell_of_esophagus	547	347	789	442	1.80793878527	1.19882161645	1.09141997357	0.181970349115	1.32506683364
CTCF-human_esophagus_squamous_epithelium_ENCFF165MQP-flat80-peaklist.text	CTCF	esophagus_squamous_epithelium	544	394	725	331	1.30882602412	1.22531776265	0.86725739636	0.164061111073	6.73554571621
CTCF-human_esophagus_squamous_epithelium_ENCFF437ECF-flat80-peaklist.text	CTCF	esophagus_squamous_epithelium	541	388	724	336	2.19618974944	2.10339328508	1.39399004498	0.26631597665	11.7557317036
CTCF-human_esophagus_squamous_epithelium_ENCFF450XOP-flat80-peaklist.text	CTCF	esophagus_squamous_epithelium	544	401	721	320	1.25744705745	1.19036036036	0.848147334129	0.178834678835	6.83470128691
CTCF-human_esophagus_squamous_epithelium_ENCFF654JWP-flat80-peaklist.text	CTCF	esophagus_squamous_epithelium	543	385	733	348	2.21718016533	2.10546068662	1.40096648877	0.265374839014	12.2193625556
CTCF-human_fibroblast_of_dermis_ENCFF636PAF-flat80-peaklist.text	CTCF	fibroblast_of_dermis	5415	5277	5482	205	3.16632016632	2.3040956341	1.98117687824	-0.029106029106	1.49390533812
CTCF-human_fibroblast_of_upper_leg_skin_ENCFF059BYA-flat80-peaklist.text	CTCF	fibroblast_of_upper_leg_skin	5386	5302	5485	183	1.79801980198	1.09577029703	0.766013775291	-0.949900990099	1.32991113106
CTCF-human_gastroesophageal_sphincter_ENCFF134YMP-flat80-peaklist.text	CTCF	gastroesophageal_sphincter	166	63	297	234	1.81198110459	1.21460498602	1.41535992238	0.555385403785	1.82186080383
CTCF-human_gastroesophageal_sphincter_ENCFF695MWS-flat80-peaklist.text	CTCF	gastroesophageal_sphincter	166	64	293	229	1.85056893521	1.19579000128	1.44024382787	0.563707833366	1.88137741728
CTCF-human_H1-hESC_ENCFF000AVS-flat80-peaklist.text	CTCF	H1-hESC	5731	5701	5798	97	2.11959191385	1.5690912526	0.932569778336	-0.804742112224	2.17058501525
CTCF-human_H1-hESC_ENCFF000AVU-flat80-peaklist.text	CTCF	H1-hESC	121	87	156	69	2.07098535617	1.69985604368	1.495777045	0.499255398362	1.39439857997
CTCF-human_H1-hESC_ENCFF000AVU-flat80-peaklist.text	CTCF	H1-hESC	594	420	667	247	6.55770662695	6.18657731447	4.70582931008	1.25316455696	4.69957914958
CTCF-human_H1-hESC_ENCFF000RSJ-flat80-peaklist.text	CTCF	H1-hESC	537	469	612	143	7.8175967823	4.07670990447	5.46299019608	1.44298642534	2.2676456503
CTCF-human_H1-hESC_ENCFF000RSJ-flat80-peaklist.text	CTCF	H1-hESC	750	669	793	124	6.6055304173	2.86464353947	4.51433604827	1.41985922574	1.93665545069
CTCF-human_H1-hESC_ENCFF506MWT-flat80-peaklist.text	CTCF	H1-hESC	553	450	664	214	1.94539177298	1.64312239485	1.08656751784	-0.129405077681	2.39990017541
CTCF-human_H1-hESC_ENCFF736GTL-flat80-peaklist.text	CTCF	H1-hESC	552	454	633	179	2.26354679803	1.89928571429	1.30040366721	-0.0560344827586	2.14172393542
CTCF-human_HEK293_ENCFF195GIP-flat80-peaklist.text	CTCF	HEK293	588	461	685	224	3.64401019541	3.17557349193	1.84286604361	-0.280161427358	2.22765800484
CTCF-human_HEK293_ENCFF350FFC-flat80-peaklist.text	CTCF	HEK293	150	52	234	182	2.0712845886	1.75634048012	1.46028613171	0.342679127726	1.44699213722
CTCF-human_HEK293_ENCFF350FFC-flat80-peaklist.text	CTCF	HEK293	574	443	692	249	6.36027121129	6.0453271028	3.77439252336	0.284496976361	6.32174945475
CTCF-human_HEK293_ENCFF412GTT-flat80-peaklist.text	CTCF	HEK293	587	466	675	209	3.38997451147	2.96957943925	1.76677994902	-0.295242141037	2.09395564131
CTCF-human_HEK293_ENCFF609RNL-flat80-peaklist.text	CTCF	HEK293	150	52	236	184	2.04579439252	1.71647850467	1.39386006567	0.29261682243	1.40337723977
CTCF-human_HEK293_ENCFF609RNL-flat80-peaklist.text	CTCF	HEK293	562	458	688	230	6.46280373832	6.13348785047	3.82706639155	0.400841121495	5.2723444723
CTCF-human_HeLa-S3_ENCFF000RTC-flat80-peaklist.text	CTCF	HeLa-S3	102	70	192	122	2.02718832891	1.39877320955	1.31081387074	0.368037135279	1.37095637069
CTCF-human_HeLa-S3_ENCFF000RTC-flat80-peaklist.text	CTCF	HeLa-S3	5970	5769	6020	251	2.50928381963	1.88086870027	0.874639488864	-1.10377984085	2.30101109521
CTCF-human_HeLa-S3_ENCFF070XOR-flat80-peaklist.text	CTCF	HeLa-S3	552	481	583	102	1.68730407524	1.13170062696	1.16036917552	0.297805642633	1.3451706905
CTCF-human_HeLa-S3_ENCFF744UXL-flat80-peaklist.text	CTCF	HeLa-S3	108	74	148	74	1.71346153846	1.25725	1.11141025641	0.0105769230769	1.57367241801
CTCF-human_HepG2_ENCFF060GVH-flat80-peaklist.text	CTCF	HepG2	5415	5354	5437	83	1.57310606061	1.25522727273	0.687905844156	-0.456628787879	1.93584406302
CTCF-human_HepG2_ENCFF060GVH-flat80-peaklist.text	CTCF	HepG2	5499	5477	5524	47	1.48977272727	1.17189393939	0.847253787879	-0.319981060606	1.62842637191
CTCF-human_HepG2_ENCFF060GVH-flat80-peaklist.text	CTCF	HepG2	5654	5632	5686	54	2.07159090909	1.75371212121	1.41783057851	-0.0743371212121	1.8995196679
CTCF-human_HepG2_ENCFF172PBD-flat80-peaklist.text	CTCF	HepG2	130	70	234	164	4.2523364486	3.94428315769	2.80879022879	0.408431099622	3.65979401846
CTCF-human_HepG2_ENCFF172PBD-flat80-peaklist.text	CTCF	HepG2	583	450	792	342	5.69775303241	5.3896997415	3.40365008316	0.474149930404	4.33411212897
CTCF-human_HepG2_ENCFF514KFF-flat80-peaklist.text	CTCF	HepG2	5500	5477	5527	50	1.66087962963	1.29592592593	0.932983841685	-0.377893518519	1.52798168899
CTCF-human_HepG2_ENCFF514KFF-flat80-peaklist.text	CTCF	HepG2	5652	5608	5686	78	1.95486111111	1.58990740741	1.16357536334	-0.126157407407	1.7817130723
CTCF-human_HepG2_ENCFF622NLS-flat80-peaklist.text	CTCF	HepG2	5952	5848	5985	137	1.4088060421	1.04633456532	0.536435954046	-0.427888478226	2.87070693568
CTCF-human_HepG2_ENCFF765BSR-flat80-peaklist.text	CTCF	HepG2	133	67	274	207	4.32451779678	4.03274607278	2.63060021108	0.504175780473	4.24530959656
CTCF-human_HepG2_ENCFF765BSR-flat80-peaklist.text	CTCF	HepG2	562	441	798	357	5.211771724	4.92	3.06425303075	0.342811692185	4.73183380773
CTCF-human_HepG2_ENCFF767PUI-flat80-peaklist.text	CTCF	HepG2	480	443	503	60	2.1618729097	2.0405083612	1.61813147651	0.616889632107	1.59287232707
CTCF-human_HepG2_ENCFF767PUI-flat80-peaklist.text	CTCF	HepG2	662	629	696	67	2.15618729097	2.03482274247	1.39675880386	0.348829431438	1.84350492435
CTCF-human_induced_pluripotent_stem_cell_ENCFF566LFO-flat80-peaklist.text	CTCF	induced_pluripotent_stem_cell	134	75	204	129	4.98810946123	4.52743926722	3.64941816447	0.488052568698	4.26016680315
CTCF-human_induced_pluripotent_stem_cell_ENCFF566LFO-flat80-peaklist.text	CTCF	induced_pluripotent_stem_cell	559	397	643	246	5.33230926779	4.87163907379	3.66484748771	1.23246287762	3.62956443867
CTCF-human_induced_pluripotent_stem_cell_ENCFF566LFO-flat80-peaklist.text	CTCF	induced_pluripotent_stem_cell	748	687	807	120	4.57103032372	4.11036012971	3.19039249733	0.81381919554	3.97965301159
CTCF-human_induced_pluripotent_stem_cell_ENCFF769AJC-flat80-peaklist.text	CTCF	induced_pluripotent_stem_cell	130	46	273	227	2.08205128205	1.86397920998	1.18957140339	0.106618156618	3.21510727983
CTCF-human_induced_pluripotent_stem_cell_ENCFF769AJC-flat80-peaklist.text	CTCF	induced_pluripotent_stem_cell	461	408	477	69	2.00388080388	1.78580873181	1.73534798535	0.890263340263	1.67742397236
CTCF-human_induced_pluripotent_stem_cell_ENCFF769AJC-flat80-peaklist.text	CTCF	induced_pluripotent_stem_cell	572	520	619	99	3.06056826057	2.8424961885	2.40562716563	1.04294871795	3.53595584437
CTCF-human_induced_pluripotent_stem_cell_ENCFF769AJC-flat80-peaklist.text	CTCF	induced_pluripotent_stem_cell	755	708	823	115	1.63066528067	1.41259320859	1.01027941071	0.0891025641026	2.66588753149
CTCF-human_K562_ENCFF083YOH-flat80-peaklist.text	CTCF	K562	558	445	600	155	2.14410774411	1.8058630752	1.40974632364	0.523007856341	1.83099873688
CTCF-human_K562_ENCFF108YVY-flat80-peaklist.text	CTCF	K562	126	75	241	166	5.03868140244	4.17972179878	3.46416085512	1.13833841463	1.77881462616
CTCF-human_K562_ENCFF108YVY-flat80-peaklist.text	CTCF	K562	550	395	783	388	5.44759908537	4.58863948171	3.80286773465	0.824790396341	1.89626206629
CTCF-human_K562_ENCFF108YVY-flat80-peaklist.text	CTCF	K562	5900	5857	5940	83	3.16520579268	2.30624618902	2.0993757259	0.0676448170732	1.71558951405
CTCF-human_K562_ENCFF242MMQ-flat80-peaklist.text	CTCF	K562	79	49	173	124	3.4475308642	3.03166666667	2.12625925926	0.511959876543	2.04072250984
CTCF-human_K562_ENCFF783BDQ-flat80-peaklist.text	CTCF	K562	137	25	187	162	2.55555555556	2.135	1.66329622056	0.274691358025	1.66122055582
CTCF-human_keratinocyte_ENCFF000SCQ-flat80-peaklist.text	CTCF	keratinocyte	144	111	220	109	6.1	5.06566666667	3.54464646465	-1.01944444444	2.31852471741
CTCF-human_keratinocyte_ENCFF000SCQ-flat80-peaklist.text	CTCF	keratinocyte	5932	5878	6001	123	6.92777777778	5.89344444444	5.45515232975	1.04444444444	1.85174260196
CTCF-human_keratinocyte_ENCFF000SCV-flat80-peaklist.text	CTCF	keratinocyte	138	113	210	97	3.77153846154	2.91250769231	2.142566719	-1.64769230769	3.11498256541
CTCF-human_keratinocyte_ENCFF000SCV-flat80-peaklist.text	CTCF	keratinocyte	5911	5827	6004	177	5.96615384615	5.10712307692	4.34449438202	0.432307692308	3.56110760111
CTCF-human_keratinocyte_ENCFF676DMT-flat80-peaklist.text	CTCF	keratinocyte	128	37	235	198	3.17309090909	2.77383272727	1.81489751789	0.0658181818182	2.07520014665
CTCF-human_keratinocyte_ENCFF700FNC-flat80-peaklist.text	CTCF	keratinocyte	139	50	214	164	2.66424242424	2.20883636364	1.7752271809	0.26303030303	1.48843707679
CTCF-human_keratinocyte_ENCFF700FNC-flat80-peaklist.text	CTCF	keratinocyte	563	410	599	189	2.48872727273	2.03332121212	1.70488421053	0.592	1.39092512649
CTCF-human_LNCaP_clone_FGC_ENCFF526FIW-flat80-peaklist.text	CTCF	LNCaP_clone_FGC	5837	5752	6013	261	1.95229441163	1.10071331213	0.755876082653	-2.00704225352	1.45374307615
CTCF-human_LNCaP_clone_FGC_ENCFF881HZD-flat80-peaklist.text	CTCF	LNCaP_clone_FGC	5837	5752	6011	259	2.19032258065	1.2079078341	0.84778738716	-2.16658986175	1.6530051559
CTCF-human_LNCaP_clone_FGC_ENCFF925UWG-flat80-peaklist.text	CTCF	LNCaP_clone_FGC	5840	5752	6022	270	2.24984187223	1.283314358	0.975739075434	-2.08791903858	1.6980502909
CTCF-human_mammary_epithelial_cell_ENCFF444CJR-flat80-peaklist.text	CTCF	mammary_epithelial_cell	137	75	194	119	1.83834586466	1.33040935673	1.19970412141	0.124269005848	1.38232074489
CTCF-human_mammary_epithelial_cell_ENCFF932CRC-flat80-peaklist.text	CTCF	mammary_epithelial_cell	121	86	215	129	1.79949874687	1.36315789474	1.14789537947	0.124895572264	1.4085847545
CTCF-human_MCF-7_ENCFF007SEC-flat80-peaklist.text	CTCF	MCF-7	132	60	236	176	49.1050691244	48.7667834101	36.1425676274	4.46986175115	19.1296627851
CTCF-human_MCF-7_ENCFF007SEC-flat80-peaklist.text	CTCF	MCF-7	389	356	439	83	21.3211059908	20.9828202765	19.4876717138	12.7985253456	2.74807249709
CTCF-human_MCF-7_ENCFF007SEC-flat80-peaklist.text	CTCF	MCF-7	541	475	573	98	29.3544700461	29.0161843318	24.0897248988	12.9012903226	6.29583585566
CTCF-human_MCF-7_ENCFF007SEC-flat80-peaklist.text	CTCF	MCF-7	740	653	805	152	38.6560368664	38.3177511521	26.9978892202	3.48414746544	14.9325317327
CTCF-human_MCF-7_ENCFF007SEC-flat80-peaklist.text	CTCF	MCF-7	5946	5804	5992	188	19.5102304147	19.1719447005	12.4085758174	-1.15695852535	8.66695484961
CTCF-human_MCF-7_ENCFF125TZW-flat80-peaklist.text	CTCF	MCF-7	125	51	241	190	48.7386813187	48.0542241758	36.4337851677	7.72956043956	21.6459396827
CTCF-human_MCF-7_ENCFF125TZW-flat80-peaklist.text	CTCF	MCF-7	512	356	594	238	35.1696703297	34.4852131868	25.6537468389	13.6223076923	10.4400711861
CTCF-human_MCF-7_ENCFF125TZW-flat80-peaklist.text	CTCF	MCF-7	733	630	800	170	33.6281318681	32.9436747253	23.6960221065	7.43406593407	14.0172246174
CTCF-human_MCF-7_ENCFF125TZW-flat80-peaklist.text	CTCF	MCF-7	965	930	999	69	2.80197802198	2.11752087912	1.78022605965	-0.110879120879	1.82515416052
CTCF-human_MCF-7_ENCFF125TZW-flat80-peaklist.text	CTCF	MCF-7	5943	5790	5994	204	10.1879120879	9.50345494505	6.23533101045	-0.646153846154	4.67116364322
CTCF-human_MCF-7_ENCFF204CZS-flat80-peaklist.text	CTCF	MCF-7	131	39	285	246	49.2912087912	48.8979692308	34.3554602483	9.35791208791	33.6685436286
CTCF-human_MCF-7_ENCFF204CZS-flat80-peaklist.text	CTCF	MCF-7	505	354	552	198	31.7778021978	31.3845626374	26.7887271522	18.9578021978	8.09416151335
CTCF-human_MCF-7_ENCFF204CZS-flat80-peaklist.text	CTCF	MCF-7	700	607	803	196	33.2701098901	32.8768703297	26.7526836615	10.8956043956	18.7129966513
CTCF-human_MCF-7_ENCFF204CZS-flat80-peaklist.text	CTCF	MCF-7	955	915	1076	161	4.39604395604	4.0028043956	2.54735992403	0.27967032967	3.25577102348
CTCF-human_MCF-7_ENCFF204CZS-flat80-peaklist.text	CTCF	MCF-7	1240	1151	1276	125	2.78989010989	2.39665054945	1.808859236	-0.176593406593	2.13518226371
CTCF-human_MCF-7_ENCFF204CZS-flat80-peaklist.text	CTCF	MCF-7	1620	1583	1713	130	4.09252747253	3.69928791209	2.70073483768	-0.0326373626374	3.3651260779
CTCF-human_MCF-7_ENCFF204CZS-flat80-peaklist.text	CTCF	MCF-7	1896	1801	1942	141	2.88835164835	2.49511208791	1.44481194861	-0.173516483516	2.38008496593
CTCF-human_MCF-7_ENCFF204CZS-flat80-peaklist.text	CTCF	MCF-7	3956	3915	3991	76	2.03648351648	1.64324395604	1.06312830027	-0.572197802198	2.21934857238
CTCF-human_MCF-7_ENCFF204CZS-flat80-peaklist.text	CTCF	MCF-7	5878	5782	5989	207	18.4103296703	18.0170901099	11.0212256974	-0.27956043956	13.5425395092
CTCF-human_MCF-7_ENCFF256JNK-flat80-peaklist.text	CTCF	MCF-7	96	22	196	174	1.5267372134	1.24405396825	1.06133393802	0.0731922398589	1.97920358007
CTCF-human_MCF-7_ENCFF256JNK-flat80-peaklist.text	CTCF	MCF-7	562	437	697	260	1.96737213404	1.68468888889	1.39603762493	0.117901234568	2.62075608753
CTCF-human_MCF-7_ENCFF262EWQ-flat80-peaklist.text	CTCF	MCF-7	96	24	173	149	1.93962732919	1.63947329193	1.22464596273	0.244844720497	2.38342441942
CTCF-human_MCF-7_ENCFF262EWQ-flat80-peaklist.text	CTCF	MCF-7	544	447	683	236	2.3749068323	2.07475279503	1.58063684252	0.0771428571429	2.89457967756
CTCF-human_MCF-7_ENCFF276UOC-flat80-peaklist.text	CTCF	MCF-7	132	61	236	175	49.5889400922	48.5566746544	36.555003142	4.43658986175	18.8206274587
CTCF-human_MCF-7_ENCFF276UOC-flat80-peaklist.text	CTCF	MCF-7	416	357	431	74	21.704516129	20.6722506912	19.6569658986	13.1143778802	2.71996463994
CTCF-human_MCF-7_ENCFF276UOC-flat80-peaklist.text	CTCF	MCF-7	536	475	571	96	29.4737327189	28.4414672811	24.2934885268	13.9058064516	6.02657337895
CTCF-human_MCF-7_ENCFF276UOC-flat80-peaklist.text	CTCF	MCF-7	740	653	804	151	38.9141013825	37.8818359447	27.4187205918	3.71096774194	14.7068655682
CTCF-human_MCF-7_ENCFF276UOC-flat80-peaklist.text	CTCF	MCF-7	5946	5808	5989	181	19.6392626728	18.606997235	12.8192110194	-0.995668202765	8.44939149534
CTCF-human_MCF-7_ENCFF282LVO-flat80-peaklist.text	CTCF	MCF-7	125	50	243	193	47.3925274725	46.6933450549	35.7644216608	7.67186813187	24.6802282958
CTCF-human_MCF-7_ENCFF282LVO-flat80-peaklist.text	CTCF	MCF-7	509	351	590	239	34.4830769231	33.7838945055	24.9199230769	13.2904395604	11.6552769696
CTCF-human_MCF-7_ENCFF282LVO-flat80-peaklist.text	CTCF	MCF-7	737	626	800	174	30.5949450549	29.8957626374	22.9532144427	6.86285714286	15.0843932721
CTCF-human_MCF-7_ENCFF282LVO-flat80-peaklist.text	CTCF	MCF-7	965	935	998	63	3.03274725275	2.33356483516	1.91735233516	-0.0297802197802	2.04940160152
CTCF-human_MCF-7_ENCFF282LVO-flat80-peaklist.text	CTCF	MCF-7	5942	5794	5986	192	10.3843956044	9.68521318681	6.15868815123	-0.344175824176	5.71072964354
